Time (s),Throttle (µs),Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.30038319999948,1000,0.0,-8.35923637827e-05,4.2942110808057e-07,16.78647277832,-0.0014864677190781,0.0249525499021559,0.0,0.0,,,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
5.4845683999997,1150,642.0000000000041,0.0384377234249748,0.014113629773216,16.780896682739,0.12016565933824,2.0164875141682166,0.9488604980758676,47.05511397462156,40.50935148308972,19.06172151074792,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
9.6603699999996,1200,842.9999999999983,0.0680801220057634,0.021831713508188,16.777072067261,0.19875312760472,3.334495545417909,1.9272764567100693,57.7981415917149,35.32452325079438,20.416917965092384,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
13.8403392,1250,1039.0000000000334,0.1054483323192527,0.032802447112639,16.770033035278,0.31799991086125,5.332869010358622,3.5690317338907462,66.925171553215,29.54536137012693,19.773283782974755,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
17.9744036,1300,1228.9999999999825,0.1511830210115687,0.044924394808811,16.761585769653,0.48536977604032,8.13556713109709,5.78179562500809,71.06813245886656,26.148108791264505,18.58297259126439,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
22.100702999999,1350,1418.0000000000232,0.2076671799557749,0.058146443170156,16.75018409729,0.69287845447659,11.605841669528653,8.634317269018714,74.39630416196587,24.05137238828568,17.89333215711609,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
26.2693238,1400,1604.9999999999627,0.2661450505218194,0.070622038103334,16.734853668213,0.93891919448972,15.712675326061886,11.869813670652755,75.5429194859315,22.42200744733201,16.93823903306759,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
30.415628,1450,1779.9999999999582,0.3479246119330149,0.091393767987936,16.714580383301,1.2981919582188,21.69873383860307,17.03590474562379,78.51105448058962,20.423019330534256,16.034327833177098,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
34.5591022,1500,1961.9999999999768,0.4173658318185313,0.1071836658449,16.690818557739,1.6478201301396,27.50346680794993,22.02197308508647,80.06980806769049,18.952245114729354,15.17502628788204,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
38.7683128,1550,2131.999999999956,0.4995962811041182,0.12639529441398,16.661915435791,2.1004971893132,34.99830654145322,28.21933168348681,80.63056322471732,17.70404369273098,14.274870142999031,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
42.9253794,1600,2297.0000000000146,0.5898841211096654,0.14666653756571,16.623976135254,2.629509306699,43.71289996199247,35.27935631400376,80.70696829695234,16.720376524429877,13.494508980702683,"https://database.tytorobotics.com/tests/47mq/sunnysky-v4006-aeronaut-18x9-retest
",undefined
